name,type,tag,lat,lng
Rite Aid,pharmacy,pharmacy,39.3463665,-76.6984538
Wegmans Pharmacy,pharmacy,pharmacy,38.6311914,-77.2888311
Snow Hill Pharmacy,pharmacy,pharmacy,38.1872737,-75.3774213
Walgreens,pharmacy,pharmacy,38.8051745,-77.0463979
CVS Pharmacy,pharmacy,pharmacy,39.3954794,-76.5218738
Giant Pharmacy,pharmacy,pharmacy,38.8540114,-77.4492593
Martin's Pharmacy,pharmacy,pharmacy,39.1627875,-78.1659355
Martin's Pharmacy,pharmacy,pharmacy,39.1876165,-78.1334966
Walmart Pharmacy,pharmacy,pharmacy,39.1558874,-78.1716492
Walmart Pharmacy,pharmacy,pharmacy,38.6968595,-77.7898543
New Market Pharmacy,pharmacy,pharmacy,38.4653522,-76.7702079
CVS Pharmacy,pharmacy,pharmacy,39.09487,-77.1111182
CVS Pharmacy,pharmacy,pharmacy,38.9327944,-77.1801347
Harris Teeter,pharmacy,pharmacy,39.0605662,-77.4706748
Giant Pharmacy,pharmacy,pharmacy,38.8361501,-77.4379472
Unnamed pharmacy,pharmacy,pharmacy,38.7702973,-77.4902487
Douglas Discount,pharmacy,pharmacy,38.9296234,-76.9755203
Rite Aid,pharmacy,pharmacy,39.3046913,-75.6094522
Deale Pharmacy,pharmacy,pharmacy,38.7921893,-76.546289
Giant Pharmacy,pharmacy,pharmacy,39.0134121,-77.3731207
Viopeg Pharmacy,pharmacy,pharmacy,39.3827693,-76.8240822
CVS Pharmacy,pharmacy,pharmacy,38.9384045,-77.3302581
Reeds Pharmacy,pharmacy,pharmacy,39.1507116,-77.9828551
Rite Aid,pharmacy,pharmacy,39.401003,-76.946348
CVS Pharmacy,pharmacy,pharmacy,38.9577126,-76.9184836
CVS Pharmacy,pharmacy,pharmacy,38.841565,-76.9472629
Walgreens,pharmacy,pharmacy,38.7499851,-77.0823767
Lorven Pharmacy,pharmacy,pharmacy,39.0823273,-76.8629948
CVS Pharmacy,pharmacy,pharmacy,38.9962988,-77.2873397
CVS Pharmacy,pharmacy,pharmacy,38.979953,-76.938323
CVS Pharmacy,pharmacy,pharmacy,38.9512911,-76.9678652
Walgreens,pharmacy,pharmacy,39.0281658,-76.9183423
Kroger Pharmacy,pharmacy,pharmacy,38.0655426,-78.8882101
CVS Pharmacy,pharmacy,pharmacy,38.6146478,-76.8832515
Walgreens,pharmacy,pharmacy,39.307652,-76.6283041
Voshell's,pharmacy,pharmacy,39.2718131,-76.6764773
CVS Pharmacy,pharmacy,pharmacy,38.9238963,-77.0412061
CVS Pharmacy,pharmacy,pharmacy,39.2841007,-76.6004663
CVS Pharmacy,pharmacy,pharmacy,38.8941213,-77.18785
Pill Plus Pharmacy,pharmacy,pharmacy,38.9436151,-77.0629023
CVS Pharmacy,pharmacy,pharmacy,38.0345502,-78.5001437
CVS Pharmacy,pharmacy,pharmacy,38.8689774,-78.5229038
Lyko's Pharmacy,pharmacy,pharmacy,39.44114,-76.6261396
Safeway,pharmacy,pharmacy,38.7187706,-76.6624614
Lutherville Pharmacy,pharmacy,pharmacy,39.4289031,-76.6229155
CVS Pharmacy,pharmacy,pharmacy,39.0750585,-78.9647352
Walgreens,pharmacy,pharmacy,39.0408717,-76.9897506
CVS Pharmacy,pharmacy,pharmacy,38.9495487,-77.4110543
Timberlake's Drug Store,pharmacy,pharmacy,38.0299982,-78.4793867
Walgreens,pharmacy,pharmacy,38.5607623,-77.3291346
CVS Pharmacy,pharmacy,pharmacy,38.2380077,-77.1494949
Cornerstone Pharmacy,pharmacy,pharmacy,39.3831707,-76.5345322
CVS Pharmacy,pharmacy,pharmacy,38.8984521,-77.1221455
